"week","rank_away","rank_home","game_type","neutral","spread","home_win","home_season","average_spread","average_fumbles","average_q1_points","average_q2_points","average_q3_points","average_q4_points","average_first_downs","average_run_pass_ratio","average_rush_yard_to_total_yards","average_time_of_possession","average_interceptions","average_number_of_penalties","average_penalty_yards","average_third_down_completion_rate","average_pass_completion_rate"
1,26,24,"regular","False",25,"Win","Oregon_2016",25.0,2.0,8.0,17.0,14.0,14.0,21.0,1.2333333333333334,0.48084291187739464,22.72,0.0,8.0,71.0,0.5384615384615384,0.7
2,26,24,"regular","False",18,"Win","Oregon_2016",18.0,0.0,13.0,17.0,14.0,0.0,25.0,1.4516129032258065,0.4762658227848101,28.47,0.0,12.0,117.0,0.6,0.6774193548387096
4,26,26,"regular","False",-3,"Loss","Oregon_2016",13.333333333333334,0.6666666666666666,9.333333333333334,14.666666666666666,16.333333333333332,4.666666666666667,23.333333333333332,1.3495275333985013,0.46011236037296593,25.919999999999998,0.3333333333333333,9.333333333333334,87.66666666666667,0.5128205128205128,0.6813620071684587
6,5,26,"regular","False",-49,"Loss","Oregon_2016",-11.333333333333334,0.3333333333333333,6.666666666666667,11.333333333333334,16.333333333333332,0.0,23.333333333333332,1.3599850497383705,0.4872804525018539,27.55666666666667,0.6666666666666666,8.333333333333334,77.33333333333333,0.45098039215686275,0.6539110267763019
9,26,26,"regular","False",19,"Win","Oregon_2016",-11.0,0.6666666666666666,8.0,10.0,12.666666666666666,7.0,25.0,1.2411934470758,0.4397876668869354,29.02333333333333,0.6666666666666666,7.333333333333333,62.666666666666664,0.3398692810457516,0.6741363211951447
11,26,26,"regular","False",-25,"Loss","Oregon_2016",-18.333333333333332,1.3333333333333333,7.666666666666667,9.0,5.666666666666667,11.666666666666666,25.0,1.2866479925303456,0.44937821806803774,28.733333333333334,1.0,7.333333333333333,63.333333333333336,0.2578179989944696,0.6852474323062557
1,26,26,"regular","False",56,"Win","Oregon_2017",56.0,2.0,21.0,21.0,21.0,14.0,37.0,1.9259259259259258,0.4950213371266003,26.23,0.0,12.0,115.0,0.625,0.8518518518518519
2,26,26,"regular","False",7,"Win","Oregon_2017",7.0,1.0,21.0,21.0,0.0,0.0,22.0,1.3333333333333333,0.3551236749116608,30.63,1.0,12.0,103.0,0.5,0.7575757575757576
5,26,26,"regular","False",21,"Win","Oregon_2017",28.0,1.0,19.666666666666668,14.0,9.333333333333334,11.666666666666666,27.333333333333332,1.934904601571268,0.5215806539764429,28.586666666666662,0.6666666666666666,11.333333333333334,109.33333333333333,0.5178571428571429,0.7940516273849608
6,11,26,"regular","False",-23,"Loss","Oregon_2017",1.6666666666666667,0.6666666666666666,16.0,7.0,2.3333333333333335,7.0,19.333333333333332,1.8484848484848486,0.5154183069438698,29.876666666666665,1.3333333333333333,10.666666666666666,102.66666666666667,0.34873949579831937,0.6952861952861952
9,26,26,"regular","False",21,"Win","Oregon_2017",6.333333333333333,0.6666666666666666,11.333333333333334,3.3333333333333335,5.666666666666667,11.666666666666666,18.333333333333332,2.6604506604506604,0.6750886204348546,29.209999999999997,1.0,9.333333333333334,88.33333333333333,0.3359189829778065,0.6991711991711992
12,26,26,"regular","False",20,"Win","Oregon_2017",6.0,0.6666666666666666,10.333333333333334,8.0,5.666666666666667,9.0,18.666666666666668,2.6056166056166057,0.6370030158226393,29.12,1.0,10.333333333333334,94.0,0.39819004524886886,0.6638176638176638
13,26,26,"regular","False",59,"Win","Oregon_2017",33.333333333333336,0.3333333333333333,12.666666666666666,19.666666666666668,9.0,11.333333333333334,23.666666666666668,2.678266178266178,0.6578231840440926,29.19666666666667,0.3333333333333333,11.0,108.33333333333333,0.546474358974359,0.6837606837606837
17,25,26,"post","True",-10,"Loss","Oregon_2017",23.0,0.6666666666666666,10.333333333333334,21.0,5.666666666666667,11.333333333333334,22.0,1.681115181115181,0.43573069320160185,27.45333333333333,1.0,11.666666666666666,120.0,0.48786630036630035,0.6680911680911681
1,26,24,"regular","False",34,"Win","Oregon_2018",34.0,1.0,7.0,30.0,14.0,7.0,21.0,1.6153846153846154,0.42063492063492064,21.95,2.0,3.0,35.0,0.42857142857142855,0.4230769230769231
2,26,23,"regular","False",48,"Win","Oregon_2018",48.0,0.0,14.0,21.0,14.0,13.0,32.0,1.6206896551724137,0.5266903914590747,27.27,0.0,5.0,55.0,0.6363636363636364,0.7931034482758621
3,26,20,"regular","False",13,"Win","Oregon_2018",31.666666666666668,0.3333333333333333,11.666666666666666,19.333333333333332,11.666666666666666,9.0,24.333333333333332,1.5323951272227134,0.4166027940238073,26.606666666666666,1.3333333333333333,4.666666666666667,49.666666666666664,0.48460798460798454,0.5535416052657433
4,7,20,"regular","False",-7,"Loss","Oregon_2018",18.0,0.6666666666666666,11.666666666666666,15.0,7.0,9.0,26.333333333333332,1.48888308371067,0.389622705975017,31.19,1.0,5.0,48.666666666666664,0.5292508417508418,0.6751422268663648
7,7,17,"regular","False",3,"Win","Oregon_2018",3.0,1.0,10.333333333333334,10.333333333333334,4.666666666666667,4.666666666666667,23.666666666666668,1.4590698653198653,0.3697320653743228,31.893333333333334,1.0,5.666666666666667,53.666666666666664,0.4837962962962963,0.5982744107744108
10,26,26,"regular","False",21,"Win","Oregon_2018",5.666666666666667,1.0,10.333333333333334,10.333333333333334,4.666666666666667,7.0,23.666666666666668,1.4296085858585859,0.40440573039539734,31.44333333333333,0.3333333333333333,4.0,39.0,0.511029411764706,0.6420454545454546
12,26,26,"regular","False",2,"Win","Oregon_2018",8.666666666666666,1.0,10.333333333333334,11.666666666666666,4.666666666666667,5.666666666666667,21.666666666666668,1.3366198752228164,0.4300012012466529,28.38333333333333,0.6666666666666666,4.666666666666667,46.666666666666664,0.46936274509803927,0.5656937017231135
17,26,26,"post","True",1,"Win","Oregon_2018",8.0,0.6666666666666666,7.0,9.333333333333334,2.3333333333333335,8.0,17.333333333333332,1.0989304812834224,0.3350837146450611,26.173333333333332,0.6666666666666666,3.0,28.333333333333332,0.3503151260504202,0.5701128936423054
2,26,16,"regular","False",71,"Win","Oregon_2019",71.0,1.0,7.0,28.0,28.0,14.0,28.0,1.1142857142857143,0.3547351524879615,26.42,0.0,6.0,34.0,0.4166666666666667,0.7714285714285715
3,26,15,"regular","False",32,"Win","Oregon_2019",32.0,0.0,14.0,7.0,7.0,7.0,30.0,0.8837209302325582,0.44107142857142856,30.12,0.0,2.0,20.0,0.46153846153846156,0.7209302325581395
6,26,13,"regular","False",10,"Win","Oregon_2019",37.666666666666664,1.0,7.0,11.666666666666666,15.0,9.333333333333334,28.0,1.0700426188798282,0.4220345369207868,28.570000000000004,0.3333333333333333,5.333333333333333,46.333333333333336,0.42094017094017094,0.6994731366824389
7,26,13,"regular","False",42,"Win","Oregon_2019",28.0,0.6666666666666666,7.0,8.0,10.333333333333334,7.0,27.0,1.0414711903083995,0.4631822754652803,27.89,0.3333333333333333,6.666666666666667,74.66666666666667,0.4335664335664336,0.6232826604919627
9,26,11,"regular","False",2,"Win","Oregon_2019",18.0,0.6666666666666666,5.333333333333333,8.333333333333334,10.333333333333334,9.0,25.333333333333332,1.2691197691197689,0.5093402841232889,29.373333333333335,0.3333333333333333,9.0,101.33333333333333,0.4954065542300836,0.6163059163059162
12,26,6,"regular","False",28,"Win","Oregon_2019",24.0,0.0,10.0,10.666666666666666,9.333333333333334,8.666666666666666,23.666666666666668,1.3293650793650793,0.4502391510800483,30.393333333333334,0.3333333333333333,8.0,94.0,0.5449792038027331,0.6523809523809524
14,26,14,"regular","False",14,"Win","Oregon_2019",14.666666666666666,0.3333333333333333,11.0,7.333333333333333,4.666666666666667,8.666666666666666,21.666666666666668,1.3976190476190478,0.46527558545052655,31.726666666666663,0.3333333333333333,6.0,64.33333333333333,0.4648926237161531,0.6714285714285714
15,5,13,"regular","True",22,"Win","Oregon_2019",21.333333333333332,0.3333333333333333,11.333333333333334,8.0,3.3333333333333335,9.0,19.666666666666668,1.4010378510378512,0.4565073475156219,29.98,0.3333333333333333,7.0,62.666666666666664,0.3444444444444444,0.6175824175824176
10,26,12,"regular","False",21,"Win","Oregon_2020",21.0,1.0,7.0,7.0,14.0,7.0,29.0,1.5384615384615385,0.5423387096774194,27.4,1.0,6.0,43.0,0.8181818181818182,0.6538461538461539
12,26,11,"regular","False",3,"Win","Oregon_2020",3.0,1.0,14.0,10.0,14.0,0.0,21.0,1.1333333333333333,0.20853080568720378,29.55,0.0,7.0,65.0,0.2727272727272727,0.6333333333333333
1,26,11,"regular","False",7,"Win","Oregon_2021",7.0,1.0,14.0,7.0,0.0,10.0,20.0,2.0416666666666665,0.5195530726256983,29.45,0.0,8.0,87.0,0.4375,0.625
3,26,4,"regular","False",41,"Win","Oregon_2021",41.0,0.0,10.0,7.0,14.0,17.0,26.0,1.3793103448275863,0.41743119266055045,28.98,0.0,6.0,80.0,0.3,0.7241379310344828
4,26,3,"regular","False",22,"Win","Oregon_2021",23.333333333333332,0.3333333333333333,13.666666666666666,7.0,4.666666666666667,14.666666666666666,21.0,1.5708812260536398,0.470937079098809,26.820000000000004,0.0,7.666666666666667,87.33333333333333,0.41250000000000003,0.5886015325670498
7,26,9,"regular","False",7,"Win","Oregon_2021",23.333333333333332,0.6666666666666666,10.0,7.0,4.666666666666667,16.0,22.0,1.3069923371647512,0.4519377435833412,26.28,0.0,8.0,85.66666666666667,0.4181818181818182,0.6183634373289545
9,26,7,"regular","False",23,"Win","Oregon_2021",17.333333333333332,0.6666666666666666,11.333333333333334,10.333333333333334,4.666666666666667,12.666666666666666,24.0,1.1805555555555556,0.46302875448052866,27.153333333333336,0.3333333333333333,7.666666666666667,72.33333333333333,0.5515151515151515,0.6177248677248678
11,26,3,"regular","False",14,"Win","Oregon_2021",14.666666666666666,1.3333333333333333,10.333333333333334,8.0,8.0,11.666666666666666,26.666666666666668,1.4621212121212122,0.535712280817272,31.593333333333334,0.3333333333333333,6.333333333333333,54.333333333333336,0.6070707070707071,0.7364117364117364
13,26,11,"regular","False",9,"Win","Oregon_2021",15.333333333333334,0.6666666666666666,14.0,9.0,8.0,11.666666666666666,27.666666666666668,1.5335497835497833,0.5337011718343185,34.67333333333334,0.3333333333333333,6.666666666666667,44.333333333333336,0.711965811965812,0.772126022126022
2,26,26,"regular","False",56,"Win","Oregon_2022",56.0,0.0,14.0,28.0,21.0,7.0,40.0,1.170731707317073,0.43543046357615894,38.92,0.0,6.0,55.0,0.7142857142857143,0.8292682926829268
3,12,25,"regular","False",21,"Win","Oregon_2022",21.0,0.0,10.0,14.0,14.0,3.0,23.0,2.2,0.48291571753986334,33.18,1.0,8.0,48.0,0.3333333333333333,0.7
5,26,13,"regular","False",18,"Win","Oregon_2022",31.666666666666668,0.0,11.333333333333334,21.0,14.0,5.666666666666667,28.666666666666668,1.4863223338115734,0.5332998597247582,33.166666666666664,0.6666666666666666,9.333333333333334,79.33333333333333,0.4682539682539683,0.6764227642276422
8,9,10,"regular","False",15,"Win","Oregon_2022",18.0,0.0,7.666666666666667,21.0,9.333333333333334,5.666666666666667,25.666666666666668,1.6436974789915968,0.5484010201840813,31.343333333333334,0.6666666666666666,10.0,77.66666666666667,0.3968253968253968,0.6619047619047619
11,25,6,"regular","False",-3,"Loss","Oregon_2022",10.0,0.3333333333333333,5.333333333333333,18.666666666666668,11.666666666666666,5.666666666666667,28.666666666666668,1.5175070028011204,0.563104790013136,31.790000000000003,0.3333333333333333,9.666666666666666,78.66666666666667,0.4523809523809524,0.6547619047619048
12,10,12,"regular","False",3,"Win","Oregon_2022",5.0,1.0,4.333333333333333,15.0,9.333333333333334,4.333333333333333,26.333333333333332,1.37998712998713,0.39276040106500937,31.516666666666666,0.3333333333333333,7.0,53.666666666666664,0.48888888888888893,0.7133204633204633
1,26,15,"regular","False",74,"Win","Oregon_2023",74.0,0.0,22.0,28.0,17.0,14.0,37.0,0.8947368421052632,0.4773662551440329,31.38,0.0,2.0,20.0,0.42857142857142855,0.868421052631579
3,26,13,"regular","False",45,"Win","Oregon_2023",45.0,0.0,24.0,10.0,14.0,7.0,25.0,0.8823529411764706,0.40535714285714286,29.62,0.0,9.0,76.0,0.5454545454545454,0.7647058823529411
4,19,10,"regular","False",36,"Win","Oregon_2023",51.666666666666664,0.0,19.666666666666668,20.0,12.666666666666666,7.0,30.666666666666668,0.9542680229986731,0.4474978376479015,32.03333333333333,0.3333333333333333,6.666666666666667,58.666666666666664,0.4246753246753247,0.8300899307091257
8,26,9,"regular","False",14,"Win","Oregon_2023",31.666666666666668,0.0,13.333333333333334,15.333333333333334,11.666666666666666,4.666666666666667,25.0,1.082689075630252,0.44117920300038344,30.606666666666666,0.3333333333333333,8.333333333333334,67.0,0.4484848484848485,0.7806162464985995
10,26,6,"regular","False",44,"Win","Oregon_2023",31.333333333333332,0.3333333333333333,10.0,19.0,9.333333333333334,9.333333333333334,27.333333333333332,1.0494409937888198,0.39148729105972774,32.92333333333334,0.6666666666666666,8.333333333333334,74.66666666666667,0.5047619047619047,0.7793374741200827
11,26,6,"regular","False",9,"Win","Oregon_2023",22.333333333333332,0.3333333333333333,10.0,14.666666666666666,9.333333333333334,11.666666666666666,25.666666666666668,1.0104528985507246,0.3227716488808172,31.456666666666667,0.3333333333333333,9.666666666666666,88.0,0.5529100529100529,0.7332065217391305
13,16,6,"regular","False",24,"Win","Oregon_2023",25.666666666666668,0.3333333333333333,11.333333333333334,14.666666666666666,5.666666666666667,11.666666666666666,28.333333333333332,0.8171195652173914,0.24844042070254657,33.77333333333333,0.3333333333333333,9.333333333333334,94.66666666666667,0.5377585377585378,0.7682065217391304
17,23,8,"post","True",39,"Win","Oregon_2023",24.0,0.0,7.666666666666667,17.0,5.666666666666667,7.0,27.0,0.7864087301587301,0.2674653398186751,33.333333333333336,0.0,7.0,68.33333333333333,0.48148148148148145,0.7764880952380953
1,26,3,"regular","False",10,"Win","Oregon_2024",10.0,1.0,7.0,7.0,0.0,10.0,31.0,0.74,0.21971252566735114,39.25,0.0,8.0,60.0,0.4375,0.82
2,26,7,"regular","False",3,"Win","Oregon_2024",3.0,2.0,7.0,7.0,13.0,10.0,16.0,1.7142857142857142,0.3096590909090909,29.38,0.0,9.0,74.0,0.3333333333333333,0.8571428571428571
6,26,6,"regular","False",21,"Win","Oregon_2024",11.333333333333334,1.0,7.0,9.333333333333334,5.333333333333333,9.0,24.0,1.1808403361344537,0.3253041656931956,33.199999999999996,0.6666666666666666,7.333333333333333,56.333333333333336,0.4236111111111111,0.7649299719887955
7,2,3,"regular","False",1,"Win","Oregon_2024",8.333333333333334,0.6666666666666666,6.666666666666667,12.333333333333334,5.333333333333333,9.0,19.666666666666668,1.238095238095238,0.3562333238040785,29.093333333333334,0.6666666666666666,5.666666666666667,44.666666666666664,0.42063492063492064,0.7170868347338937
9,20,1,"regular","False",29,"Win","Oregon_2024",17.0,0.0,9.0,17.0,1.0,6.666666666666667,23.333333333333332,1.130952380952381,0.39785866162249034,29.71666666666667,1.0,3.6666666666666665,30.0,0.49134199134199136,0.6694677871148459
11,26,1,"regular","False",21,"Win","Oregon_2024",17.0,0.0,9.0,17.0,2.6666666666666665,7.666666666666667,21.333333333333332,1.0721288515406162,0.41430095765312264,28.453333333333333,0.3333333333333333,6.0,50.0,0.45800865800865803,0.6890756302521007
14,26,1,"regular","False",28,"Win","Oregon_2024",26.0,0.3333333333333333,9.333333333333334,18.666666666666668,5.0,9.0,24.666666666666668,1.2425662572721397,0.47170634338820266,28.793333333333333,0.3333333333333333,7.0,58.0,0.5234848484848484,0.7071751777634131
15,3,1,"regular","True",8,"Win","Oregon_2024",19.0,0.3333333333333333,9.333333333333334,17.333333333333332,7.333333333333333,10.333333333333334,23.666666666666668,1.2053638763197587,0.45905747064700214,29.24333333333333,0.0,7.0,56.0,0.49551282051282053,0.6982466063348416
17,8,1,"post","True",-20,"Loss","Oregon_2024",5.333333333333333,0.3333333333333333,7.0,15.333333333333334,7.0,9.0,22.333333333333332,1.12366452991453,0.26599043667087724,30.49,0.0,4.0,28.666666666666668,0.5025303643724697,0.7029151404151405
2,26,26,"regular","False",18,"Win","Penn State_2014",18.0,1.0,7.0,0.0,7.0,7.0,27.0,0.8378378378378378,0.24941176470588236,30.65,2.0,3.0,25.0,0.4,0.5945945945945946
4,26,26,"regular","False",41,"Win","Penn State_2014",41.0,0.0,6.0,28.0,14.0,0.0,23.0,1.40625,0.49137931034482757,37.53,0.0,6.0,52.0,0.5882352941176471,0.5625
5,26,26,"regular","False",-23,"Loss","Penn State_2014",12.0,0.6666666666666666,4.333333333333333,10.333333333333334,8.0,2.3333333333333335,21.333333333333332,0.9291886995691344,0.30958699995424666,32.6,1.0,4.333333333333333,37.333333333333336,0.38823529411764707,0.5451184880532707
9,13,26,"regular","False",-7,"Loss","Penn State_2014",3.6666666666666665,0.3333333333333333,2.0,10.333333333333334,8.0,3.3333333333333335,19.0,0.8565760869565217,0.2486719672745081,30.86666666666667,1.0,4.666666666666667,43.0,0.4030501089324619,0.5535869565217392
10,26,26,"regular","False",-1,"Loss","Penn State_2014",-10.333333333333334,1.3333333333333333,1.0,3.0,5.666666666666667,4.333333333333333,16.666666666666668,0.7132229123533471,0.14880580446550165,29.090000000000003,1.3333333333333333,5.333333333333333,47.0,0.3069716775599129,0.508944099378882
12,26,26,"regular","False",17,"Win","Penn State_2014",3.0,1.3333333333333333,2.0,3.0,9.333333333333334,7.666666666666667,18.333333333333332,1.1346275946275945,0.3174788532075754,31.05,1.6666666666666667,5.666666666666667,50.333333333333336,0.3507122507122507,0.5033699633699634
14,10,26,"regular","False",-24,"Loss","Penn State_2014",-2.6666666666666665,1.6666666666666667,2.0,4.0,9.333333333333334,4.333333333333333,17.0,1.090923890923891,0.34962000723714143,30.926666666666666,1.3333333333333333,5.666666666666667,48.0,0.32756410256410257,0.45225885225885226
17,26,26,"post","True",1,"Win","Penn State_2014",-2.0,1.3333333333333333,3.3333333333333335,2.0,9.333333333333334,6.666666666666667,20.0,0.9588603988603989,0.3460315507774158,29.419999999999998,1.0,6.333333333333333,46.666666666666664,0.40403469079939675,0.5360683760683761
2,26,26,"regular","False",13,"Win","Penn State_2015",13.0,0.0,0.0,10.0,3.0,14.0,15.0,1.4444444444444444,0.6097560975609756,29.57,0.0,7.0,65.0,0.4,0.5185185185185185
3,26,26,"regular","False",25,"Win","Penn State_2015",25.0,0.0,0.0,21.0,0.0,7.0,17.0,2.1578947368421053,0.7006369426751592,27.35,1.0,8.0,80.0,0.3333333333333333,0.5263157894736842
4,26,26,"regular","False",16,"Win","Penn State_2015",18.0,0.3333333333333333,3.3333333333333335,16.0,1.0,10.333333333333334,17.0,1.5155945419103316,0.49679768007871156,30.49666666666667,0.3333333333333333,6.666666666666667,60.666666666666664,0.3333333333333333,0.5519818063677713
5,26,26,"regular","False",6,"Win","Penn State_2015",15.666666666666666,0.3333333333333333,5.666666666666667,13.666666666666666,3.3333333333333335,5.666666666666667,16.0,1.6306042884990255,0.4299092839220228,30.2,0.3333333333333333,5.333333333333333,45.666666666666664,0.3111111111111111,0.5545808966861597
